Date,log_return_1d,log_return_3d,log_return_7d,ma_7,price_to_ma_7,ma_14,price_to_ma_14,ma_30,price_to_ma_30,volatility_7,volatility_14,rsi_14,volume_change_1d,volume_ma_7,sent_mean,sent_std,sent_median,news_count,sent_prop_negative,sent_prop_neutral,sent_prop_positive,has_news,close,target_close,target_log_return,target_direction
2021-11-03,-0.004062805617150114,0.026570121666303882,0.07393353972963292,61894.10658482143,0.017383566054129496,61455.1171875,0.02465099338884902,59644.355208333334,0.05575869929434685,0.020945339649090258,0.029848155344576317,60.21927370897176,-0.04296893805582813,36647867650.85714,0.03842756866666667,0.019348712422959963,0.038049366,3,0.0,1.0,0.0,1,62970.046875,61452.23046875,-0.02439903425460908,0
2021-11-04,-0.02439903425460908,0.0073140374767141645,0.013600013886999822,62012.69140625,-0.009037842493053172,61400.978515625,0.0008347090610609786,59975.60247395833,0.024620477892370207,0.021176744238029774,0.02607563373936957,55.51928403443319,-0.09713247577011908,34841976744.28571,0.46487560666666666,0.7102931324731051,0.853005,3,0.3333333333333333,0.0,0.6666666666666666,1,61452.23046875,61125.67578125,-0.005328129187967981,0
2021-11-05,-0.005328129187967981,-0.033789969059727296,-0.017872490806121792,61855.22154017857,-0.0117944086329832,61431.93638392857,-0.004985364628009581,60167.743359375,0.01592102958147157,0.018332022096852845,0.02521371310530009,54.533133517832276,-0.06164930995363338,33948865412.714287,0.12904055799999997,0.5927089443477065,0.23757928,10,0.2,0.4,0.4,1,61125.67578125,61527.48046875,0.006551908440948538,1
2021-11-06,0.006551908440948538,-0.023175255001628665,-0.005855831984684097,61803.599888392855,-0.004467691528349138,61441.498046875,0.0013994193600130878,60425.1265625,0.01824330322435963,0.018574964363590563,0.025082481779545262,55.5786593589853,-0.0493436748876942,33511293356.285713,0.64949715,0.0,0.64949715,1,0.0,0.0,1.0,1,61527.48046875,63326.98828125,0.028827681539784322,1
2021-11-07,0.028827681539784322,0.030051460792764783,0.032222548204459474,62090.46149553572,0.01991492341868306,61612.65178571428,0.02782442316389977,60737.097916666666,0.042640996251364305,0.021103738883482877,0.026086470632996878,60.01348659209203,-0.15013541140255116,32437801124.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,63326.98828125,67566.828125,0.06480556096155835,1
2021-11-08,0.06480556096155835,0.1001851509422911,0.10217105923103716,63027.95033482143,0.07201372987804344,61936.00920758928,0.09091349264267334,61157.051432291664,0.10480846513348907,0.03028357649578983,0.02993736303646752,68.09546761989377,0.6632028541923756,33148520479.42857,0.01785614275,0.6300213965306951,-0.002312761,8,0.25,0.5,0.25,1,67566.828125,66971.828125,-0.008845099182201409,0
2021-11-09,-0.008845099182201409,0.0847881433191411,0.05755008270036244,63563.01116071428,0.05362894082639946,62408.01171875,0.073128694226271,61563.72643229167,0.08784558710324686,0.029774213918618803,0.026919476554092006,66.07706757427906,0.029966326117564224,33807281347.142857,0.15656187960999998,0.48786767250735613,0.049981423,10,0.1,0.6,0.3,1,66971.828125,64995.23046875,-0.02995816542044536,0
2021-11-10,-0.02995816542044536,0.026002296358911544,0.031654722897067125,63852.32310267857,0.017899229198498512,62873.21484375,0.033750709746170005,61814.074479166666,0.051463295639174955,0.032989914673192865,0.02673218859601894,59.741953309467064,0.15045181317792533,35608152328.42857,0.2949052275,0.29844354952848373,0.165518445,12,0.0,0.5833333333333334,0.4166666666666667,1,64995.23046875,64949.9609375,-0.0006967481072823624,0
2021-11-11,-0.0006967481072823624,-0.03950001270992919,0.055357009044393904,64351.99888392857,0.009292050968765952,63182.34514508928,0.0279764194942691,62111.037890625,0.04570722279467021,0.030660925526905924,0.02550388702355708,59.60101477529084,-0.2636974492270553,36074550376.28571,-0.07280588154999999,0.34604900561502633,0.03070958475,10,0.2,0.8,0.0,1,64949.9609375,64155.94140625,-0.012300437518712916,0
2021-11-12,-0.012300437518712916,-0.04295535104644061,0.04838470071364887,64784.89397321428,-0.009708321313674273,63320.05775669643,0.013200929992284616,62336.19934895833,0.029192380611861468,0.031269786375890264,0.025110138889267112,57.05840433681051,0.005692782779403771,36857377725.0,0.027109074380000004,0.37238379195646976,0.041781425999999997,10,0.1,0.8,0.1,1,64155.94140625,64469.52734375,0.00487596370827555,1
2021-11-13,0.00487596370827555,-0.008121221917719563,0.04670875598097609,65205.18638392857,-0.01128221666060436,63504.39313616072,0.015197912458118079,62574.466145833336,0.030284895974983073,0.03127941841297263,0.025019911473570893,57.82365755245021,-0.15548514920314915,37054419804.42857,0.05055168,0.0,0.05055168,1,0.0,1.0,0.0,1,64469.52734375,65466.83984375,0.015351084638069591,1
2021-11-14,0.015351084638069591,0.007926610827632118,0.03323215907926145,65510.87946428572,-0.0006722489591934888,63800.67047991072,0.026115232822888856,62703.5625,0.0440689050761669,0.030080273636959365,0.024963383569002604,60.24984935302986,-0.1756282866144081,37110896645.71429,0.22971839,0.0,0.22971839,1,0.0,1.0,0.0,1,65466.83984375,63557.87109375,-0.029592905846716044,0
2021-11-15,-0.029592905846716044,-0.009365857500370892,-0.06116630772901295,64938.17131696428,-0.02125560660581305,63983.060825892855,-0.006645348419636488,62792.41888020833,0.012190201097395992,0.01697159729368897,0.02651041942494948,53.86283799834486,0.21640997555719865,35601347391.14286,-0.010168648599999996,0.6470765445154173,-0.003927533,10,0.3,0.4,0.3,1,63557.87109375,60161.24609375,-0.05492245425158357,0
2021-11-16,-0.05492245425158357,-0.06916427546023006,-0.10724366279839508,63965.23102678572,-0.05946957232817285,63764.12109375,-0.056503170406800196,62746.006510416664,-0.041194022702266464,0.02435123455287763,0.028845347331618327,44.76890654797617,0.5329264064764772,36242253658.42857,0.31677357142857143,0.39170189734866867,0.06267789,7,0.0,0.7142857142857143,0.2857142857142857,1,60161.24609375,60368.01171875,0.00343096492223367,1
2021-11-17,0.00343096492223367,-0.08108439517606592,-0.07385453245571594,63304.19977678572,-0.04638220004974214,63578.261439732145,-0.05049288307490518,62690.737630208336,-0.037050543657012214,0.024276159370678393,0.028904558674608845,45.373524509294505,-0.1636471638485396,34877620023.0,0.022567705936363643,0.30246875672240775,0.03647761,11,0.09090909090909091,0.7272727272727273,0.18181818181818182,1,60368.01171875,56942.13671875,-0.058423750403308876,0
2021-11-18,-0.058423750403308876,-0.10991523973265875,-0.13158153475174258,62160.224888392855,-0.08394577366815847,63256.11188616072,-0.0998160490605825,62446.742447916666,-0.08814880509992573,0.02959354664557258,0.03209525050995011,37.95890404082986,0.05640725930102608,35664435089.14286,0.016537539181818186,0.6026890980944919,0.03994194,11,0.2727272727272727,0.36363636363636365,0.36363636363636365,1,56942.13671875,58119.578125,0.02046697304630566,1
2021-11-19,0.02046697304630566,-0.03452581243476962,-0.09881412418672403,61297.88727678572,-0.051850223441377574,63041.390625,-0.07807271462771603,62184.300520833334,-0.065365733180058,0.03316815700235994,0.03283435726390321,41.497364263983236,-0.0648958380894108,36038365644.14286,-0.076952557,0.4933878362335533,-0.043798295,10,0.3,0.6,0.1,1,58119.578125,59697.1953125,0.02678245961804076,1
2021-11-20,0.02678245961804076,-0.011174317738962648,-0.076907628276959,60616.12555803572,-0.01515983143224664,62910.655970982145,-0.051079751258107486,62100.53463541667,-0.03870078312572234,0.036157539730933594,0.033748069940045,45.94583774583888,-0.20872455679215618,36059799370.71429,-0.07818777,0.0,-0.07818777,1,0.0,1.0,0.0,1,59697.1953125,58730.4765625,-0.016326255638854346,0
2021-11-21,-0.016326255638854346,0.0309231770254919,-0.10858496855388289,59653.78794642857,-0.015477833272846686,62582.333705357145,-0.061548633852358536,62035.14166666667,-0.05327085608869275,0.034243444346963026,0.032700501599710115,43.75049785542046,-0.1469689893989211,36202850144.14286,0.0,0.0,0.0,0,0.0,0.0,0.0,0,58730.4765625,56289.2890625,-0.042454514477448545,0
2021-11-22,-0.042454514477448545,-0.03199831049826229,-0.12144657718461548,58615.41908482143,-0.039684609589762054,61776.795200892855,-0.08882795102186758,61864.997395833336,-0.09012702768995617,0.03544872572720226,0.02707174854378806,38.71932692667741,0.3411752657139375,36842472749.14286,0.002874883666666673,0.543433460557203,-0.10242596,9,0.2222222222222222,0.5555555555555556,0.2222222222222222,1,56289.2890625,57569.07421875,0.022481248103212805,1
2021-11-23,0.022481248103212805,-0.03629952201309016,-0.04404287482981911,58245.10881696428,-0.011606718777687042,61105.169921875,-0.057869010226892725,61752.938671875,-0.06775166563903978,0.03380959309203995,0.028691646100201015,42.45536688783481,0.06991875788000645,35505539650.14286,0.1254926788888889,0.687127799279604,0.13745572,9,0.2222222222222222,0.4444444444444444,0.3333333333333333,1,57569.07421875,56280.42578125,-0.02263871996463873,0
2021-11-24,-0.02263871996463873,-0.042611986338874454,-0.07011255971669145,57661.16796875,-0.023945789447905486,60482.683872767855,-0.06947869741292856,61527.625390625,-0.08528201074008157,0.03399541468194747,0.028380818234665994,39.82267246067984,-0.02268157599849907,35142278772.85714,0.014535333599999983,0.5304546260467214,-0.048377547,10,0.2,0.5,0.3,1,56280.42578125,57274.6796875,0.01751183816078035,1
2021-11-25,0.01751183816078035,0.017354366299354378,0.0058230288473977865,57708.674107142855,-0.007520436509026229,59934.449497767855,-0.044377980152581764,61424.654947916664,-0.06756204432789281,0.027461695241188064,0.029257620555051312,42.771360415951385,-0.0641876391470505,34127375565.57143,0.14852175004444443,0.481251303404682,0.0967098,9,0.1111111111111111,0.5555555555555556,0.3333333333333333,1,57274.6796875,53569.765625,-0.06687380102128215,0
2021-11-26,-0.06687380102128215,-0.07200068282514052,-0.0815177452201899,57058.700892857145,-0.06114641962158496,59178.29408482143,-0.0947734054615128,61260.90091145833,-0.12554721154973691,0.03566888081217102,0.03311488521090723,35.74302147529025,0.21954055553334073,34571424201.14286,0.03414841899999999,0.3826504478726606,0.029819129,8,0.125,0.75,0.125,1,53569.765625,54815.078125,0.02298046960742265,1
2021-11-27,0.02298046960742265,-0.026381493253079112,-0.08531973523080795,56361.255580357145,-0.027433339435681714,58488.69056919643,-0.06280893636779705,61067.332291666666,-0.10238295881020265,0.03500904607578442,0.03419745881022023,39.35056268787801,-0.2690669501424898,34562366037.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,54815.078125,57248.45703125,0.043435386277887976,1
2021-11-28,0.043435386277887976,-0.0004579451359714771,-0.025558093314065493,56149.53850446428,0.019571283327615374,57901.66322544643,-0.011281302778006541,60901.34869791667,-0.05998047243232285,0.04066220987225471,0.03663600887142608,45.75877068407833,-0.07997064021800704,34847143001.57143,0.0,0.0,0.0,0,0.0,0.0,0.0,0,57248.45703125,57806.56640625,0.009701684218223901,1
2021-11-29,0.009701684218223901,0.07611754010353458,0.026598105381607003,56366.29241071428,0.025552044208285496,57490.855747767855,0.005491493462321584,60765.273177083334,-0.04869075075513962,0.03697855174841905,0.03648990266957196,47.138344199057755,0.15129534419236768,34466388512.0,0.011500883999999996,0.5553703926105708,-0.084424324,9,0.1111111111111111,0.7777777777777778,0.1111111111111111,1,57806.56640625,57005.42578125,-0.013955922421075117,0
2021-11-30,-0.013955922421075117,0.0391811480750369,-0.009839065142681007,56285.771205357145,0.01278572826633595,57265.44001116072,-0.004540508723237635,60621.48880208333,-0.059649855064415114,0.036471625939007254,0.03388120971238561,45.35508121864952,0.13400190462451156,34355358614.714287,0.29324351972727275,0.3075621975889355,0.1279938,11,0.0,0.6363636363636364,0.36363636363636365,1,57005.42578125,57229.828125,0.003928780734843055,1
2021-12-01,0.003928780734843055,-0.00032545746800819917,0.016728435556800727,56421.400111607145,0.0143283933364593,57041.28404017857,0.003305396924245585,60495.66953125,-0.05398471380770453,0.03525585777884978,0.0338896975769645,45.97162832882097,0.004075358660738271,34387162688.71429,-0.14549315,0.0,-0.14549315,1,0.0,1.0,0.0,1,57229.828125,56477.81640625,-0.013227302108743101,0
2021-12-02,-0.013227302108743101,-0.023254443794975207,-0.014010704712722722,56307.5625,0.0030236419175488916,57008.11830357143,-0.009302217177166616,60270.71666666667,-0.06293106288073014,0.03497161820374637,0.03024394544375231,44.172944880642014,-0.12149880328377083,34115155894.142857,-0.8924494,0.0,-0.8924494,1,1.0,0.0,0.0,1,56477.81640625,53598.24609375,-0.05233158566534184,0
2021-12-03,-0.05233158566534184,-0.06163010703924199,0.0005315106432173813,56311.631138392855,-0.048185161569452184,56685.166015625,-0.05445727937048128,59958.32330729167,-0.1060749677896381,0.03063923560707641,0.032518697327858594,38.03605804037828,0.22881941612882017,33826353893.285713,-0.41454142499999996,0.738785610460977,-0.41454142499999996,2,0.5,0.5,0.0,1,53598.24609375,49200.703125,-0.08560843085516442,0
2021-12-04,-0.08560843085516442,-0.15116731862924948,-0.1080573898193696,55509.57756696428,-0.11365380027173755,55935.41657366072,-0.12040159636233061,59549.9390625,-0.17379087368398605,0.04235811864058612,0.03737130714428001,30.961744928111045,0.542774897722162,38229899572.57143,0.0,0.0,0.0,0,0.0,0.0,0.0,0,49200.703125,49368.84765625,0.003411696472447897,1
2021-12-05,0.003411696472447897,-0.13452832004805845,-0.14808107962480987,54383.91908482143,-0.09221607256272812,55266.728794642855,-0.10671666782211564,59158.04479166667,-0.16547533255858426,0.03517990180217221,0.037640528600487444,31.486458781252296,-0.3940247514611982,39527230258.85714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,49368.84765625,50582.625,0.024288526851428814,1
2021-12-06,0.024288526851428814,-0.05790820753128781,-0.13349423699160493,53351.927455357145,-0.0519063244280048,54859.10993303572,-0.07795396130662435,58793.21627604167,-0.13965201763230461,0.03765704717026692,0.037767997916869585,35.308712252405996,0.013686329556542365,40289582779.57143,0.25913485999999997,0.5509971766162611,0.25913485999999997,2,0.0,0.5,0.5,1,50582.625,50700.0859375,0.002319467736866812,1
2021-12-07,0.002319467736866812,0.03001969106074336,-0.11721884683366303,52451.16462053572,-0.03338493426607603,54368.46791294643,-0.06747260160650759,58372.31953125,-0.13143616110102707,0.03851807641292711,0.036905838089620745,35.68265943591409,-0.10688891259203948,39856471384.42857,0.26932037,0.0,0.26932037,1,0.0,0.0,1.0,1,50700.0859375,50504.796875,-0.0038592862213869153,0
2021-12-08,-0.0038592862213869153,0.022748708366908524,-0.125006913789893,51490.44587053572,-0.01914236668320901,53955.92299107143,-0.06396195125125592,57803.58515625,-0.1262687817982311,0.037929355952707106,0.036715739020689586,35.317132783074456,-0.15432324668588282,38659543404.28571,-0.42288487750000003,0.5389471487438883,-0.440447235,4,0.5,0.5,0.0,1,50504.796875,47672.12109375,-0.057721555808476536,0
2021-12-09,-0.057721555808476536,-0.059261374292996584,-0.16950116748962635,50232.48939732143,-0.050970364684095326,53270.02594866072,-0.10508545387805379,57160.26158854167,-0.16599190121085206,0.040654324407571246,0.038211635254936475,30.445364295885668,0.039462418033272106,38262916056.42857,0.07398687132,0.6006329360337958,0.155645442,10,0.3,0.4,0.3,1,47672.12109375,47243.3046875,-0.009035819421615396,0
2021-12-10,-0.009035819421615396,-0.0706166614514788,-0.12620540124589977,49324.640625,-0.042196677180554754,52818.13588169643,-0.10554767034344215,56568.53072916667,-0.16484829854098704,0.038920160219907934,0.03493791524678413,29.77575240840153,0.04602240666553148,37002469043.14286,-0.16414033641111114,0.6108484148385738,0.00918884,9,0.3333333333333333,0.5555555555555556,0.1111111111111111,1,47243.3046875,49362.5078125,0.04388024071672512,1
2021-12-11,0.04388024071672512,-0.022877134513366624,0.0032832703259897344,49347.755580357145,0.0002989443383869528,52428.66657366072,-0.058482486043257564,56048.948958333334,-0.11929645907908137,0.03151509112712572,0.036805046388448996,37.134444234565876,-0.1676075373801651,31915353584.857143,0.0076484196,0.0,0.0076484196,1,0.0,1.0,0.0,1,49362.5078125,50098.3359375,0.014796607838164322,1
2021-12-12,0.014796607838164322,0.04964102913327412,0.014668181691706245,49451.96819196428,0.013070617190131362,51917.943638392855,-0.03504776139760801,55580.362109375,-0.09863242994147958,0.03198257133722559,0.03447966372376989,39.50484929168743,-0.14884641224515405,29735499647.42857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50098.3359375,46737.48046875,-0.06944137030817533,0
2021-12-13,-0.06944137030817533,-0.010764521753285891,-0.07906171546789784,48902.661830357145,-0.044275327365985495,51127.294642857145,-0.08586048224870102,54989.29388020833,-0.1500621817300387,0.0398063062811291,0.03744453025617458,33.32427715460737,0.46617438993903937,28943988186.714287,-0.07167111109090908,0.4719425625827092,0.060960934,11,0.18181818181818182,0.7272727272727273,0.09090909090909091,1,46737.48046875,46612.6328125,-0.002674827620426481,0
2021-12-14,-0.002674827620426481,-0.05731959009043753,-0.08405601082519111,48318.739955357145,-0.03530942951810123,50384.95228794643,-0.0748699622436455,54360.8203125,-0.1425325713530181,0.0395656567443748,0.03759404176269465,33.11700329116675,0.07684621576100481,29081388790.57143,0.1615627563636364,0.4781289801507202,0.07206717,11,0.09090909090909091,0.6363636363636364,0.2727272727272727,1,46612.6328125,48896.72265625,0.04783877809998121,1
2021-12-15,0.04783877809998121,-0.024277419828620545,-0.032357946503822926,48089.01506696428,0.01679609341470134,49789.73046875,-0.017935582379994708,53872.11536458333,-0.09235562172864409,0.04569111838916159,0.04092302046478213,40.41851221756883,0.05494472619302071,30233121515.42857,-0.008609108500000002,0.11967429407916766,0.0350923675,6,0.0,1.0,0.0,1,48896.72265625,47665.42578125,-0.025504064198459072,0
2021-12-16,-0.025504064198459072,0.019659886281095645,-0.00014045489380563813,48088.05859375,-0.00878872686606924,49160.27399553572,-0.030407646109162578,53455.58802083333,-0.10831724902786077,0.0408132391450849,0.04110002512667074,38.00958174432609,-0.2537825267261694,29899489186.285713,0.24465794222222226,0.5588480880107675,0.2111069,9,0.1111111111111111,0.5555555555555556,0.3333333333333333,1,47665.42578125,46202.14453125,-0.031180093256039692,0
2021-12-17,-0.031180093256039692,-0.008845379354517572,-0.022284728728229945,47939.32142857143,-0.03623699388214707,48631.98102678572,-0.04996375726905722,52983.39244791667,-0.1279881790002918,0.04245376657037989,0.039878662410691754,35.3157982749935,0.20663573386225176,30176163501.57143,-0.08189682211111111,0.5912283772594714,0.027333595,9,0.3333333333333333,0.4444444444444444,0.2222222222222222,1,46202.14453125,46848.77734375,0.01389869565630835,1
2021-12-18,0.01389869565630835,-0.04278546179819051,-0.05226627378864683,47580.217075892855,-0.015372769968160727,48463.986328125,-0.033328025751725,52646.94713541667,-0.1101330676734743,0.03821501503098727,0.03390250830514145,37.42625454701236,-0.20680452974522046,30222223991.42857,0.10074576300000002,0.298729332853439,0.10074576300000002,2,0.0,1.0,0.0,1,46848.77734375,46707.015625,-0.0030305301841360094,0
2021-12-19,-0.0030305301841360094,-0.02031192778386744,-0.07009341181094722,47095.74274553572,-0.008253975792165802,48273.85546875,-0.032457317289775856,52266.52838541667,-0.10636851025230665,0.0370606511470419,0.0338451688963203,37.140161150305964,-0.036180099603289384,30681485457.42857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,46707.015625,46880.27734375,0.003702680378992096,1
2021-12-20,0.003702680378992096,0.014570845851164232,0.003050638876220277,47116.142299107145,-0.005006032833923535,48009.402064732145,-0.023518824905582436,51839.29778645833,-0.0956614123736017,0.026245942892062796,0.03295912619628628,37.76632108201815,0.23089114383287357,30509367507.857143,-0.022217577199999995,0.6418379310585265,0.051401984,5,0.2,0.6,0.2,1,46880.27734375,48936.61328125,0.042928792887466996,1
